step,preco,acao,saldo,lucro_acumulado
16397,1.179,BUY,168010.88413602713,158010.88413602713
16398,1.1947,SELL,168070.3990888171,158070.3990888171
16399,1.1991,SELL,167361.3054043818,157361.3054043818
16400,1.2083,BUY,169376.50609592182,159376.50609592182
16402,1.228,SELL,167910.1087824888,157910.1087824888
16404,1.1983,HOLD,168126.16910895117,158126.16910895117
16406,1.2074,BUY,170563.9753453489,160563.9753453489
16407,1.1954,BUY,169968.70439393932,159968.70439393932
16408,1.1949,HOLD,170117.5221317917,160117.5221317917
16409,1.2005,BUY,170950.90146376513,160950.90146376513
16411,1.2175,CLOSE,171992.62562873194,161992.62562873194
16412,1.2022,CLOSE,171907.30097873427,161907.30097873427
16413,1.1791,SELL,171821.3473282449,161821.3473282449
16414,1.1899,BUY,172145.94556258645,162145.94556258645
16415,1.1979,BUY,170391.7161179616,160391.7161179616
16416,1.1968,BUY,170845.3961467439,160845.3961467439
16417,1.2052,BUY,171253.70817264795,161253.70817264795
16418,1.1919,SELL,171595.9219597173,161595.9219597173
16419,1.1834,BUY,172330.32351378564,162330.32351378564
16420,1.1888,BUY,171430.41415647842,161430.41415647842
16421,1.1898,CLOSE,171537.18306327757,161537.18306327757
16422,1.1741,CLOSE,171450.97479738772,161450.97479738772
16423,1.177,BUY,171365.24930998904,161365.24930998904
16424,1.1879,BUY,172208.62679088127,162208.62679088127
16425,1.1798,CLOSE,172101.28783876772,162101.28783876772
16426,1.1802,CLOSE,172015.56235136904,162015.56235136904
16427,1.1787,SELL,171929.55457019334,161929.55457019334
16428,1.1841,BUY,171772.84945151885,161772.84945151885
16430,1.1907,BUY,171301.04444407386,161301.04444407386
16432,1.165,SELL,172042.22189378666,162042.22189378666
16433,1.1663,BUY,170259.32590272574,160259.32590272574
16434,1.1644,BUY,169722.6669429406,159722.6669429406
16435,1.1648,BUY,168858.0497299534,158858.0497299534
16436,1.1546,BUY,168932.58569659022,158932.58569659022
16437,1.1467,BUY,168306.4835768409,158306.4835768409
16439,1.1437,CLOSE,167933.80374365678,157933.80374365678
16440,1.1493,CLOSE,167848.63149458088,157848.63149458088
16441,1.1613,BUY,167764.7071788336,157764.7071788336
16442,1.1563,BUY,166056.4356161278,156056.4356161278
16444,1.1422,BUY,165618.41726671605,155618.41726671605
16445,1.1389,BUY,165983.43255789252,155983.43255789252
16447,1.1303,BUY,165720.62154824546,155720.62154824546
16448,1.133,CLOSE,165472.41115024546,155472.41115024546
16449,1.1364,BUY,165305.79259108094,155305.79259108094
16451,1.1245,BUY,162814.78144889392,152814.78144889392
16452,1.1252,HOLD,165305.79259108094,155305.79259108094
16453,1.1195,BUY,166521.99214873696,156521.99214873696
16455,1.1236,CLOSE,162653.59837498772,152653.59837498772
16456,1.1229,SELL,162489.6186795047,152489.6186795047
16457,1.1242,BUY,166009.36298666603,156009.36298666603
16460,1.131,BUY,170846.40773588288,160846.40773588288
16461,1.1261,SELL,171170.68061249278,161170.68061249278
16462,1.1271,SELL,171201.45996345734,161201.45996345734
16463,1.1321,CLOSE,171832.43665823108,161832.43665823108
16464,1.1427,HOLD,171746.80850384763,161746.80850384763
16465,1.1391,BUY,171660.9350995957,161660.9350995957
16466,1.1333,BUY,171815.1756101515,161815.1756101515
16467,1.1338,SELL,171011.3676545646,161011.3676545646
16468,1.1296,SELL,169778.68093905578,159778.68093905578
16471,1.1406,SELL,169609.18651567335,159609.18651567335
16472,1.1496,BUY,169762.29471127788,159762.29471127788
16474,1.131,CLOSE,169579.89211419135,159579.89211419135
16475,1.1349,CLOSE,169494.96850503114,159494.96850503114
16476,1.1374,BUY,169410.2210207786,159410.2210207786
16477,1.1408,BUY,174011.82655058446,164011.82655058446
16479,1.1339,BUY,173187.4346804238,163187.4346804238
16480,1.1287,SELL,173510.5236571085,163510.5236571085
16484,1.137,HOLD,172866.62778376378,162866.62778376378
16485,1.1129,SELL,174933.08430752132,164933.08430752132
16486,1.1106,SELL,175202.62211496793,165202.62211496793
16488,1.0782,HOLD,174304.1627568125,164304.1627568125
16489,1.0946,SELL,174423.9573378999,164423.9573378999
16490,1.1089,SELL,173720.16417401147,163720.16417401147
16491,1.1096,BUY,173172.3779432307,163172.3779432307
16492,1.1128,CLOSE,171679.2806711956,161679.2806711956
16493,1.1126,SELL,171506.8548418884,161506.8548418884
16494,1.1085,BUY,173512.60975508273,163512.60975508273
16495,1.11,SELL,173204.33588473083,163204.33588473083
16496,1.1135,SELL,173817.94070694278,163817.94070694278
16497,1.1145,SELL,174236.9879025997,164236.9879025997
16498,1.1104,SELL,176152.63222560284,166152.63222560284
16499,1.1184,SELL,178891.40496864647,168891.40496864647
16500,1.1113,BUY,178012.30814869193,168012.30814869193
16501,1.1135,SELL,177612.69061965743,167612.69061965743
16502,1.1195,BUY,177751.33984253433,167751.33984253433
16503,1.1174,SELL,180395.5416325501,170395.5416325501
16504,1.1157,SELL,177907.72177562336,167907.72177562336
16505,1.1162,SELL,179872.62408300498,169872.62408300498
16506,1.1236,SELL,182423.82788533112,172423.82788533112
16507,1.1308,BUY,182432.4749608523,172432.4749608523
16508,1.1615,BUY,183097.67257951896,173097.67257951896
16509,1.1513,BUY,181118.30405568157,171118.30405568157
16510,1.156,CLOSE,180096.1711294377,170096.1711294377
16511,1.1593,CLOSE,180004.90926102304,170004.90926102304
16512,1.1668,SELL,179914.90680639254,169914.90680639254
16514,1.1658,BUY,181451.8290554128,171451.8290554128
16515,1.1636,CLOSE,180601.81868097637,170601.81868097637
16516,1.1498,CLOSE,180511.04738079858,170511.04738079858
16517,1.148,CLOSE,180511.04738079858,170511.04738079858
16520,1.1532,HOLD,180511.04738079858,170511.04738079858
16522,1.1604,SELL,180420.79185710818,170420.79185710818
16523,1.1504,CLOSE,182358.52593369925,172358.52593369925
16524,1.1737,BUY,182177.13627480384,172177.13627480384
16525,1.1588,SELL,181490.98883471687,171490.98883471687
16526,1.1579,BUY,179977.75188754243,169977.75188754243
16527,1.1538,BUY,179977.75188754243,169977.75188754243
16528,1.151,SELL,180437.29710585138,170437.29710585138
16531,1.1246,SELL,178871.24408585872,168871.24408585872
16532,1.1232,SELL,178855.26395300167,168855.26395300167
16533,1.1212,CLOSE,180037.79378442466,170037.79378442466
16534,1.139,CLOSE,179947.53000398152,169947.53000398152
16535,1.1547,CLOSE,179947.53000398152,169947.53000398152
16536,1.1423,BUY,179857.55623897954,169857.55623897954
16537,1.1262,BUY,180114.2803121016,170114.2803121016
16538,1.125,BUY,181911.3488239559,171911.3488239559
16539,1.1291,SELL,182275.73025748107,172275.73025748107
16540,1.1169,SELL,184038.9684141636,174038.9684141636
16542,1.1131,CLOSE,181442.19949250386,171442.19949250386
16544,1.1089,HOLD,181351.0160356467,171351.0160356467
16545,1.1106,BUY,181260.34052762887,171260.34052762887
16546,1.1054,BUY,179952.90397804885,169952.90397804885
16547,1.108,BUY,178310.63611699105,168310.63611699105
16548,1.1084,HOLD,177561.25175320738,167561.25175320738
16550,1.1106,SELL,178369.89626854166,168369.89626854166
16551,1.1151,SELL,178576.9623731301,168576.9623731301
16552,1.1261,SELL,177525.7036882965,167525.7036882965
16553,1.1365,SELL,177302.7094218166,167302.7094218166
16554,1.1243,BUY,178732.81309782923,168732.81309782923
16556,1.1175,BUY,178860.88631122935,168860.88631122935
16557,1.1257,SELL,181018.25693800498,171018.25693800498
16558,1.1257,SELL,178891.14002625042,168891.14002625042
16559,1.1297,SELL,181082.23037896003,171082.23037896003
16560,1.1362,CLOSE,177387.7641638073,167387.7641638073
16561,1.1457,SELL,177208.5611532564,167208.5611532564
16562,1.1395,BUY,177368.51322043245,167368.51322043245
16563,1.1396,BUY,175646.37379696555,165646.37379696555
16564,1.1322,CLOSE,177845.17681085633,167845.17681085633
16565,1.1313,CLOSE,177756.44818993565,167756.44818993565
16568,1.1231,SELL,177667.56996584067,167667.56996584067
16569,1.1343,BUY,178149.8061281484,168149.8061281484
16571,1.1267,CLOSE,181796.79645582856,171796.79645582856
16572,1.1345,CLOSE,181707.6769930331,171707.6769930331
16573,1.1429,SELL,181616.82315453657,171616.82315453657
16574,1.1319,SELL,179977.0920584894,169977.0920584894
16575,1.1324,BUY,179669.0010247276,169669.0010247276
16576,1.1374,CLOSE,181291.12020636367,171291.12020636367
16577,1.1292,CLOSE,181201.2407661312,171201.2407661312
16578,1.1189,BUY,181110.64014574813,171110.64014574813
16580,1.1276,SELL,179965.76161537523,169965.76161537523
16581,1.1204,BUY,179987.67305636578,169987.67305636578
16583,1.1257,CLOSE,178058.7134608986,168058.7134608986
16584,1.1271,SELL,177879.69026763996,167879.69026763996
16585,1.117,BUY,178479.05295379303,168479.05295379303
16586,1.1182,SELL,179146.52043463237,169146.52043463237
16587,1.1178,SELL,179835.46863889295,169835.46863889295
16588,1.1324,BUY,180548.03247660692,170548.03247660692
16589,1.1457,SELL,178298.80436110907,168298.80436110907
16590,1.132,SELL,178346.5186973324,168346.5186973324
16591,1.1551,SELL,177026.42206182028,167026.42206182028
16592,1.1563,SELL,177169.56507049024,167169.56507049024
16593,1.1541,CLOSE,177710.327547688,167710.327547688
16594,1.1429,SELL,177532.32298173363,167532.32298173363
16595,1.1572,SELL,178952.91322605652,168952.91322605652
16596,1.1562,HOLD,182109.78043566298,172109.78043566298
16597,1.1538,CLOSE,182678.01653339216,172678.01653339216
16598,1.1473,SELL,182497.9113636346,172497.9113636346
16599,1.1577,SELL,181879.8708713864,171879.8708713864
16600,1.1534,BUY,181847.9409869721,171847.9409869721
16601,1.1644,CLOSE,181831.33920665982,171831.33920665982
16602,1.177,BUY,181649.499566563,171649.499566563
16603,1.1659,SELL,181997.82672510456,171997.82672510456
16604,1.1414,SELL,182560.6468723285,172560.6468723285
16605,1.1517,CLOSE,181137.0429705268,171137.0429705268
16606,1.1525,CLOSE,181045.99853494644,171045.99853494644
16607,1.1629,CLOSE,181045.99853494644,171045.99853494644
16608,1.1468,CLOSE,181045.99853494644,171045.99853494644
16609,1.1651,CLOSE,181045.99853494644,171045.99853494644
16610,1.1585,BUY,180955.47553567897,170955.47553567897
16611,1.1589,BUY,180232.7370185734,170232.7370185734
16612,1.1576,BUY,180594.10627712618,170594.10627712618
16613,1.1531,CLOSE,181316.84479423176,171316.84479423176
16614,1.1452,CLOSE,181226.3217949643,171226.3217949643
16615,1.1443,CLOSE,181226.3217949643,171226.3217949643
16616,1.1393,BUY,181135.7086340668,171135.7086340668
16619,1.1346,BUY,180688.39985918204,170688.39985918204
16620,1.1216,CLOSE,181218.5435923788,171218.5435923788
16622,1.1296,SELL,181037.36646626555,171037.36646626555
16623,1.1287,SELL,181236.46284486566,171236.46284486566
16624,1.1253,SELL,182049.43972414962,172049.43972414962
16625,1.1253,SELL,182879.00796831687,172879.00796831687
16626,1.1163,CLOSE,182596.95476529998,172596.95476529998
16627,1.0963,CLOSE,182506.39080008422,172506.39080008422
16628,1.0927,BUY,182415.1376046842,172415.1376046842
16629,1.0931,CLOSE,184441.66186569096,174441.66186569096
16630,1.0968,CLOSE,184350.40867029093,174350.40867029093
16631,1.0959,CLOSE,184350.40867029093,174350.40867029093
16632,1.0958,HOLD,184350.40867029093,174350.40867029093
16633,1.0968,BUY,184258.23346595577,174258.23346595577
16634,1.1,BUY,184725.36572321985,174725.36572321985
16636,1.1052,CLOSE,182089.40512865825,172089.40512865825
16637,1.1022,SELL,181906.23130936094,171906.23130936094
16638,1.1014,BUY,181942.6394250809,171942.6394250809
16639,1.1072,SELL,180163.08603185392,170163.08603185392
16640,1.1153,CLOSE,179608.40904406394,169608.40904406394
16641,1.1022,BUY,179428.52329652596,169428.52329652596
16642,1.0978,SELL,178886.27974450483,168886.27974450483
16643,1.1,CLOSE,177204.98224053648,167204.98224053648
16644,1.1044,CLOSE,177115.4943567223,167115.4943567223
16645,1.0946,CLOSE,177115.4943567223,167115.4943567223
16646,1.0887,BUY,177026.93660954395,167026.93660954395
16647,1.0939,BUY,175784.59442485447,165784.59442485447
16648,1.0931,CLOSE,176160.56640179997,166160.56640179997
16649,1.0927,CLOSE,176072.0086546216,166072.0086546216
16650,1.0912,SELL,175983.97265029428,165983.97265029428
16651,1.0944,SELL,176164.710994378,166164.710994378
16652,1.0995,SELL,175770.3727891045,165770.3727891045
16653,1.0917,SELL,175326.74230817182,165326.74230817182
16654,1.0905,BUY,174724.10082817407,164724.10082817407
16655,1.0856,BUY,174043.14337348833,164043.14337348833
16656,1.0806,BUY,173799.94428252915,163799.94428252915
16657,1.0823,SELL,174630.4025578171,164630.4025578171
16659,1.0717,SELL,174759.9790936017,164759.9790936017
16660,1.0836,HOLD,174484.62895505948,164484.62895505948
16661,1.0991,SELL,173496.60786970198,163496.60786970198
16662,1.0945,SELL,173043.08999445598,163043.08999445598
16663,1.0949,SELL,173771.95800824426,163771.95800824426
16664,1.105,SELL,174954.34389727857,164954.34389727857
16665,1.1078,BUY,174990.00811376565,164990.00811376565
16666,1.1006,BUY,175397.01375559013,165397.01375559013
16667,1.092,BUY,175722.6182690497,165722.6182690497
16668,1.0832,HOLD,177464.6024160584,167464.6024160584
16669,1.0819,BUY,177790.20692951794,167790.20692951794
16670,1.0724,SELL,177418.55179527457,167418.55179527457
16672,1.088,SELL,178931.12091811345,168931.12091811345
16673,1.0858,CLOSE,180346.1049362531,170346.1049362531
16674,1.096,BUY,180167.22260788735,170167.22260788735
16675,1.0857,CLOSE,180334.63911321247,170334.63911321247
16676,1.0857,CLOSE,180244.51043757072,170244.51043757072
16680,1.0698,HOLD,180244.51043757072,170244.51043757072
16681,1.0716,CLOSE,180244.51043757072,170244.51043757072
16682,1.0705,BUY,180154.38818235192,170154.38818235192
16683,1.0729,CLOSE,179336.08177899412,169336.08177899412
16684,1.0756,BUY,179156.33654401344,169156.33654401344
16685,1.0782,BUY,180211.7099505553,170211.7099505553
16686,1.074,BUY,180831.5324274132,170831.5324274132
16687,1.0725,SELL,179764.1286016347,169764.1286016347
16688,1.0787,SELL,179094.71739616545,169094.71739616545
16689,1.0812,SELL,178810.217633841,168810.217633841
16690,1.0779,SELL,179630.24636054086,169630.24636054086
16691,1.0796,SELL,180366.59868655703,170366.59868655703
16692,1.0857,BUY,182294.12429749244,172294.12429749244
16693,1.0885,BUY,178985.85969139452,168985.85969139452
16694,1.084,SELL,180734.07580911374,170734.07580911374
16696,1.0754,SELL,183453.75873271166,173453.75873271166
16699,1.0906,BUY,185129.75907411607,175129.75907411607
16700,1.0926,BUY,187861.3322657506,177861.3322657506
16701,1.0914,BUY,187083.46705223876,177083.46705223876
16702,1.0886,CLOSE,188241.21992816334,178241.21992816334
16703,1.0821,CLOSE,188148.60874303372,178148.60874303372
16704,1.0734,BUY,188054.5344386622,178054.5344386622
16706,1.0777,CLOSE,188995.10001717386,178995.10001717386
16707,1.0733,BUY,188806.57519994595,178806.57519994595
16708,1.0784,SELL,187780.25678576648,177780.25678576648
16709,1.0756,SELL,184780.68736705062,174780.68736705062
16710,1.079,SELL,181815.9966625059,171815.9966625059
16711,1.0848,BUY,177046.940897737,167046.940897737
16712,1.0836,BUY,176408.64279132686,166408.64279132686
16713,1.0793,BUY,176875.6901862611,166875.6901862611
16715,1.07,BUY,177171.4868697195,167171.4868697195
16716,1.0763,CLOSE,176112.84610786848,166112.84610786848
16717,1.08,BUY,175936.26621436566,165936.26621436566
16718,1.0747,BUY,177651.0437941794,167651.0437941794
16719,1.0787,BUY,176691.3976256598,166691.3976256598
16720,1.0804,HOLD,175889.0705011598,165889.0705011598
16722,1.0711,CLOSE,176109.31716278725,166109.31716278725
16723,1.0585,CLOSE,176021.30502361048,166021.30502361048
16724,1.0393,BUY,175933.29437109866,165933.29437109866
16725,1.0505,CLOSE,176025.98594825694,166025.98594825694
16726,1.0233,CLOSE,175937.97529574513,165937.97529574513
16727,1.0347,BUY,175850.00630809725,165850.00630809725
16728,1.0189,SELL,176155.80943799266,166155.80943799266
16729,1.0067,SELL,176031.57369464706,166031.57369464706
16730,1.0239,SELL,176233.45677758366,166233.45677758366
16731,1.039,SELL,172382.14873386914,162382.14873386914
16732,1.0347,SELL,173469.21148814342,163469.21148814342
16733,1.0411,SELL,174494.15637074487,164494.15637074487
16734,1.0501,SELL,175441.4539137553,165441.4539137553
16735,1.0602,BUY,174117.0492464453,164117.0492464453
16736,1.0694,SELL,172865.04306157253,162865.04306157253
16738,1.0821,SELL,174761.774054082,164761.774054082
16739,1.0773,SELL,174701.0786623217,164701.0786623217
16740,1.0945,SELL,174731.42635820183,164731.42635820183
16741,1.1115,CLOSE,171438.7013552054,161438.7013552054
16742,1.1378,BUY,171266.549482997,161266.549482997
16743,1.1337,BUY,170656.5432965398,160656.5432965398
16744,1.1367,BUY,168008.22375533538,158008.22375533538
16745,1.1402,CLOSE,165865.76300290032,155865.76300290032
16746,1.1386,SELL,165697.19684665737,155697.19684665737
16747,1.1318,SELL,171958.6749486217,161958.6749486217
16748,1.1189,HOLD,173702.9438484546,163702.9438484546
16749,1.1298,SELL,171436.88510679133,161436.88510679133
16750,1.1237,SELL,173822.2100980158,163822.2100980158
16752,1.1223,HOLD,172778.6304143551,162778.6304143551
16753,1.12,CLOSE,175029.78087482322,165029.78087482322
16754,1.1399,CLOSE,174946.89083137817,164946.89083137817
16755,1.1394,CLOSE,174946.89083137817,164946.89083137817
16756,1.14,CLOSE,174946.89083137817,164946.89083137817
16757,1.1426,CLOSE,174946.89083137817,164946.89083137817
16758,1.1318,BUY,174859.41738596247,164859.41738596247
16759,1.1349,BUY,176507.13545671146,166507.13545671146
16760,1.1357,BUY,177050.71255221625,167050.71255221625
16761,1.1344,BUY,177220.58039456152,167220.58039456152
16762,1.1592,BUY,177475.3821580794,167475.3821580794
16763,1.1522,CLOSE,176643.02973058764,166643.02973058764
16764,1.1456,CLOSE,176555.55628517194,166555.55628517194
16765,1.1395,CLOSE,176555.55628517194,166555.55628517194
16766,1.1469,BUY,176467.27850702935,166467.27850702935
16768,1.1235,HOLD,178583.2367558929,168583.2367558929
16771,1.1275,SELL,178338.03468962974,168338.03468962974
16772,1.1492,CLOSE,177526.3099318758,167526.3099318758
16773,1.1517,CLOSE,177437.0963077189,167437.0963077189
16774,1.1476,CLOSE,177437.0963077189,167437.0963077189
16776,1.1154,BUY,177348.37775956505,167348.37775956505
16778,1.07,SELL,178798.98389253306,168798.98389253306
16779,1.0583,SELL,179029.08661152353,169029.08661152353
16780,1.0735,CLOSE,177122.52122560254,167122.52122560254
16781,1.0575,CLOSE,177033.07701154923,167033.07701154923
16782,1.0688,CLOSE,177033.07701154923,167033.07701154923
16783,1.0645,SELL,176944.56047304347,166944.56047304347
16784,1.0494,SELL,178020.1549757372,168020.1549757372
16785,1.0342,SELL,176928.26358663902,166928.26358663902
16786,1.0249,SELL,175966.74728877642,165966.74728877642
16787,1.0171,SELL,176308.9819032699,166308.9819032699
16788,1.0294,SELL,177987.5612029283,167987.5612029283
16789,1.0299,SELL,177319.38886034585,167319.38886034585
16790,1.0396,SELL,177449.76395158147,167449.76395158147
16791,1.0428,SELL,177205.31065551468,167205.31065551468
16792,1.0438,BUY,177516.89785878785,167516.89785878785
16793,1.0453,BUY,175119.70526347167,165119.70526347167
16794,1.0404,SELL,172005.83267544265,162005.83267544265
16795,1.0424,BUY,170571.48895523298,160571.48895523298
16796,1.0292,SELL,172515.10660935048,162515.10660935048
16797,1.043,SELL,171418.20046941735,161418.20046941735
16798,1.0554,SELL,171950.52256673787,161950.52256673787
16799,1.0555,CLOSE,170111.59168508527,160111.59168508527
16800,1.0512,BUY,169940.27833593806,159940.27833593806
16802,1.0551,SELL,169125.2541383564,159125.2541383564
16803,1.0599,SELL,168291.7855016837,158291.7855016837
16804,1.0639,BUY,167698.69205047563,157698.69205047563
16805,1.0711,SELL,166277.89427576013,156277.89427576013
16806,1.0817,CLOSE,167947.84465031372,157947.84465031372
16807,1.0785,BUY,167780.73178085068,157780.73178085068
16808,1.0807,BUY,165342.7343464634,155342.7343464634
16809,1.0884,SELL,164772.62968774737,154772.62968774737
16810,1.087,BUY,163863.61256525715,153863.61256525715
16811,1.0986,CLOSE,162650.33844410712,152650.33844410712
16812,1.0941,CLOSE,162568.36565142815,152568.36565142815
16813,1.0812,BUY,162487.08146860244,152487.08146860244
16814,1.0863,CLOSE,162563.39747914206,152563.39747914206
16815,1.0797,SELL,162400.87223966818,152400.87223966818
16816,1.0864,CLOSE,162217.22475360284,152217.22475360284
16817,1.0923,CLOSE,162135.98369695467,152135.98369695467
16818,1.0902,CLOSE,162135.98369695467,152135.98369695467
16819,1.0799,CLOSE,162135.98369695467,152135.98369695467
16820,1.084,BUY,162054.9157051062,152054.9157051062
16822,1.0847,SELL,159962.1877786554,149962.1877786554
16824,1.0671,SELL,158868.19375609932,148868.19375609932
16826,1.0569,SELL,159931.7990558066,149931.7990558066
16827,1.07,BUY,159240.3153138607,149240.3153138607
16828,1.0768,CLOSE,158953.93125229696,148953.93125229696
16829,1.0735,SELL,158794.83412901388,148794.83412901388
16830,1.0849,SELL,158236.48040211495,148236.48040211495
16831,1.0801,SELL,158779.74348774634,148779.74348774634
16832,1.0791,SELL,158734.47156394372,148734.47156394372
16833,1.076,SELL,160168.08248435988,150168.08248435988
16834,1.0813,SELL,159443.73170351805,149443.73170351805
16835,1.084,SELL,159428.6410622505,149428.6410622505
16836,1.0759,SELL,157934.6675767642,147934.6675767642
16837,1.0651,SELL,158115.75527197466,148115.75527197466
16838,1.081,SELL,157798.85180535633,147798.85180535633
16839,1.0653,CLOSE,157813.94244662387,147813.94244662387
16840,1.0627,BUY,157655.63805833604,147655.63805833604
16841,1.0675,BUY,156272.91499358707,146272.91499358707
16842,1.0596,CLOSE,157209.59836002992,147209.59836002992
16843,1.0593,BUY,157052.16574182073,147052.16574182073
16844,1.0651,BUY,156651.20838997315,146651.20838997315
16846,1.0617,BUY,157512.52418283088,147512.52418283088
16847,1.0629,BUY,156918.51329120487,146918.51329120487
16848,1.0604,BUY,155062.22925487353,145062.22925487353
16849,1.0597,BUY,154720.67299218857,144720.67299218857
16850,1.0648,CLOSE,155537.43796817437,145537.43796817437
16851,1.066,CLOSE,155458.8726026207,145458.8726026207
16852,1.0515,CLOSE,155458.8726026207,145458.8726026207
16853,1.0533,BUY,155381.14316631938,145381.14316631938
16854,1.0568,BUY,155921.55639668767,145921.55639668767
16855,1.0605,BUY,156732.17624224018,146732.17624224018
16856,1.0563,BUY,156176.7515332505,146176.7515332505
16858,1.057,CLOSE,156597.0729346481,146597.0729346481
16859,1.0551,BUY,156441.08382659763,146441.08382659763
16860,1.0528,SELL,156074.63457577783,146074.63457577783
16861,1.0565,BUY,157222.30388821047,147222.30388821047
16862,1.0529,BUY,158059.98325402153,148059.98325402153
16863,1.0532,BUY,158212.2885932599,148212.2885932599
16864,1.0437,HOLD,158684.4351448989,148684.4351448989
16865,1.0485,BUY,157709.6809737733,147709.6809737733
16866,1.0486,BUY,157085.22908289594,147085.22908289594
16867,1.0585,BUY,157633.5283041541,147633.5283041541
16868,1.0573,BUY,158303.67179680296,148303.67179680296
16871,1.0609,SELL,157932.78794776415,147932.78794776415
16872,1.0516,HOLD,158374.03417034438,148374.03417034438
16873,1.0579,SELL,158495.7572662286,148495.7572662286
16874,1.0581,SELL,158495.7572662286,148495.7572662286
16876,1.0631,CLOSE,159439.11125933123,149439.11125933123
16877,1.0612,CLOSE,159360.10536240888,149360.10536240888
16878,1.0572,SELL,159280.42530972767,149280.42530972767
16879,1.0447,SELL,158173.43308971683,148173.43308971683
16880,1.0424,SELL,157877.19573506602,147877.19573506602
16881,1.0479,SELL,158547.62764295994,148547.62764295994
16882,1.0405,CLOSE,159062.14515366917,149062.14515366917
16883,1.0425,BUY,158902.97386843746,148902.97386843746
16884,1.0356,BUY,158422.6643061988,148422.6643061988
16885,1.0392,BUY,159243.83871905843,149243.83871905843
16886,1.0446,BUY,160266.43327092132,150266.43327092132
16887,1.0409,BUY,159104.39400744077,149104.39400744077
16888,1.0369,BUY,159073.40629374792,149073.40629374792
16889,1.0437,BUY,159243.83871905843,149243.83871905843
16890,1.0429,SELL,159735.18192932,149735.18192932
16891,1.0415,BUY,159699.21250578627,149699.21250578627
16892,1.0328,HOLD,160225.7695931112,150225.7695931112
16893,1.0383,BUY,160427.10024414724,150427.10024414724
16894,1.0393,BUY,161263.39679460457,151263.39679460457
16895,1.0424,BUY,160008.9519689186,150008.9519689186
16896,1.036,SELL,157836.79802957625,147836.79802957625
16899,1.0399,SELL,154959.13264319432,144959.13264319432
16900,1.0416,CLOSE,154928.19000463103,144928.19000463103
16901,1.0478,CLOSE,154849.23212667726,144849.23212667726
16902,1.0385,BUY,154771.80751061393,144771.80751061393
16904,1.0348,BUY,154786.83120636697,144786.83120636697
16905,1.0348,CLOSE,153930.48054844319,143930.48054844319
16906,1.0328,CLOSE,153853.05593237985,143853.05593237985
16907,1.0286,CLOSE,153853.05593237985,143853.05593237985
16908,1.0247,CLOSE,153853.05593237985,143853.05593237985
16909,1.0221,SELL,153776.12940441366,143776.12940441366
16910,1.0292,CLOSE,153926.31786198137,143926.31786198137
16911,1.0311,BUY,153772.46663834818,143772.46663834818
16912,1.0268,HOLD,154300.89928767993,144300.89928767993
16913,1.0235,BUY,153123.24938345488,143123.24938345488
16914,1.0261,CLOSE,153259.13206471165,143259.13206471165
16916,1.0283,BUY,153105.61626536012,143105.61626536012
16917,1.0349,SELL,153012.45803212738,143012.45803212738
16919,1.0272,BUY,152050.9648760781,142050.9648760781
16920,1.0283,CLOSE,151310.6153121776,141310.6153121776
16921,1.0325,BUY,151158.93452208347,141158.93452208347
16922,1.0317,BUY,150951.47971851972,140951.47971851972
16923,1.0351,BUY,151218.20732310167,141218.20732310167
16924,1.0364,HOLD,151470.1167274291,141470.1167274291
16926,1.0337,SELL,151200.31587256896,141200.31587256896
16927,1.0207,SELL,150815.42744903566,140815.42744903566
16928,1.0239,SELL,150030.8472010639,140030.8472010639
16929,1.0272,SELL,150326.91521916646,140326.91521916646
16930,1.0393,CLOSE,149942.02679563317,139942.02679563317
16931,1.0395,BUY,149791.45562429907,139791.45562429907
16932,1.0372,SELL,149510.44720345977,139510.44720345977
16933,1.0307,CLOSE,150341.0715259081,140341.0715259081
16934,1.0294,CLOSE,150266.2789059964,140266.2789059964
16936,1.0251,CLOSE,150266.2789059964,140266.2789059964
16937,1.0248,CLOSE,150266.2789059964,140266.2789059964
16938,1.0296,CLOSE,150266.2789059964,140266.2789059964
16939,1.0222,CLOSE,150266.2789059964,140266.2789059964
16940,1.0244,CLOSE,150266.2789059964,140266.2789059964
16944,1.0147,BUY,150191.14576654343,140191.14576654343
16945,1.0156,BUY,150455.90624229793,140455.90624229793
16946,1.0203,BUY,150191.14576654343,140191.14576654343
16947,1.0216,BUY,150088.18335930555,140088.18335930555
16948,1.022,BUY,149749.8783069526,139749.8783069526
16949,1.0213,CLOSE,150308.81708910098,140308.81708910098
16950,1.0274,SELL,150158.56710767318,140158.56710767318
16951,1.0224,BUY,150522.24798608452,140522.24798608452
16952,1.0206,BUY,150522.24798608452,140522.24798608452
16953,1.0192,SELL,150356.9585205976,140356.9585205976
16956,1.0228,HOLD,151670.58327924198,141670.58327924198
16959,1.0298,SELL,150947.35167055012,140947.35167055012
16960,1.0278,CLOSE,152128.13797045517,142128.13797045517
16961,1.0304,CLOSE,152052.92188315123,142052.92188315123
16962,1.0274,CLOSE,152052.92188315123,142052.92188315123
16963,1.0265,SELL,151976.89542220964,141976.89542220964
16964,1.0208,SELL,151449.1956437356,141449.1956437356
16966,1.0166,SELL,151238.11573234602,141238.11573234602
16968,1.0122,HOLD,151660.27555512523,141660.27555512523
16971,1.0122,SELL,154675.70286069094,144675.70286069094
16972,1.0109,SELL,154449.54581277352,144449.54581277352
