open,high,low,close,volume,RSI_14,ADX_14,ATRr_14,EMA_9,EMA_21,EMA_200,DIST_EMA21,target
102508.73,102532.44,102448.93,102495.69,99.63799,49.79939498664901,12.135219505971426,240.42169493887107,102460.3684243125,102495.80701982434,103252.87220129659,-0.00011417035265821826,0
102495.68,102647.26,102428.69,102605.14,98.97758,53.18529512765201,11.463176423552717,238.86085958609402,102489.32273945001,102505.7463816585,103246.42710476628,0.09696394772975467,0
102605.14,102740.45,102534.03,102640.0,114.6623,54.24384426830988,11.345915052225553,236.54365532994433,102519.45819156001,102517.95125605317,103240.39300422135,0.11905109539498396,0
102640.0,102733.33,102626.0,102695.92,167.99195,55.96397443590999,11.237029493136044,227.31410852066273,102554.75055324801,102534.1302327756,103234.9753623883,0.15779113438335174,0
102695.91,102760.5,102626.0,102739.48,106.95556,57.31027050493775,11.290958679013219,220.6845293406154,102591.69644259842,102552.79839343236,103230.04506027499,0.18203462947101284,0
102739.47,102831.0,102649.38,102709.1,188.52924,56.02382961188203,11.737194877949328,217.8942058162854,102615.17715407874,102567.00763039305,103224.86152733694,0.1385361364143433,0
102709.1,102769.88,102584.36,102646.59,104.55514,53.369255028341684,11.657015300304767,215.58176254369388,102621.459723263,102574.24239126641,103219.1075817913,0.07053194549331375,0
102646.58,102680.0,102588.28,102659.89,81.94384,53.87008649253498,11.582562835349103,206.734493790573,102629.14577861041,102582.02853751491,103213.54322774362,0.0759016599643615,0
102659.89,102768.94,102623.8,102759.98,126.99624,57.563927244725065,12.059074654795289,202.33488709124632,102655.31262288833,102598.20594319537,103209.0301608009,0.15767727643716922,0
102759.97,102810.28,102244.89,102281.83,314.21134,40.768846226814134,12.272976491562716,228.26739515615725,102580.61609831068,102569.44449381396,103199.80428855414,-0.28040952667078994,0
102281.83,102281.83,101011.0,101060.03,767.33351,22.613138696480757,15.486714494690915,302.7361526450033,102276.49887864856,102432.22499437633,103178.51300210087,-1.3396126018464085,0
101060.02,101086.46,100268.75,100343.92,2093.61441,17.65145060240411,19.21425047284127,339.5199988846464,101889.98310291885,102242.37908579667,103150.30809660732,-1.856822095467455,1
100343.92,101000.0,100297.64,100865.66,543.01468,29.74621515689861,22.67553388112374,365.4371418214574,101685.11848233508,102117.22280526969,103127.57527972566,-1.2256138297614363,0
100865.66,101239.06,100451.45,100451.45,685.94477,26.42764462493906,24.890986052127964,395.5923459770676,101438.38478586808,101965.78891388152,103100.94716748958,-1.485144115503788,0
100451.46,100547.22,99400.0,99537.71,2302.39013,20.89081196021176,27.884673469939493,449.2800355501343,101058.24982869448,101745.05446716503,103065.49207129565,-2.1694857590128582,0
99537.71,100204.52,99066.36,99139.99,1662.49257,19.022654269714973,30.873702681681316,498.48574729655354,100674.59786295559,101508.23042469547,103026.4323491932,-2.3330526153269537,1
99140.0,99685.69,99076.86,99628.28,1311.95761,27.58463099573167,33.64922980687015,506.3674796325141,100465.33429036448,101337.32584063224,102992.6198880072,-1.6864919480113059,0
99628.29,99826.34,99339.9,99447.52,691.92754,26.468909647676842,35.72524438407856,504.9440882301918,100261.77143229159,101165.52530966568,102957.3452622559,-1.6982122164708748,0
99447.52,99797.52,99229.26,99245.82,568.18113,25.242032345109703,37.74310037503883,509.46665335660737,100058.58114583328,100991.00664515061,102920.41466263146,-1.728061441433713,0
99245.81,99530.13,99230.92,99287.15,372.94621,25.99894744289105,39.61682379521622,494.448320973993,99904.29491666664,100836.11058650055,102884.26277544111,-1.5361169500600762,0
99287.14,99426.87,98889.35,98906.21,606.54709,23.62467088638939,41.63479461203059,497.52486947584987,99704.67793333331,100660.66507863686,102844.68016076011,-1.7429400821723717,1
98906.21,99330.12,98830.0,98997.99,567.07093,25.39247575740775,43.55411707469983,497.7102359418603,99563.34034666665,100509.51279876078,102806.40463677245,-1.503860437356946,1
98997.99,99032.62,98673.66,98805.38,584.01469,24.130190684177368,45.456107271906724,487.7995048031554,99411.74827733333,100354.59163523707,102766.59344635681,-1.5437376705871593,1
98805.38,99322.74,98744.54,99093.35,432.47103,29.75275935318219,46.05333446813277,494.2566830315023,99348.06862186667,100239.93330476097,102730.04376032342,-1.1438388543964697,1
99093.35,99689.66,99080.0,99667.17,357.73571,39.391349393542725,45.33557602356968,502.49977710068094,99411.88889749334,100187.86391341906,102699.5674044993,-0.5197175516877353,0
99667.17,100380.0,99614.45,99978.46,636.41795,43.889198514722516,42.82286281868541,521.2890787363468,99525.20311799468,100168.82719401733,102672.49170893215,-0.19004634410723387,0
99978.46,99994.76,99440.0,99519.99,308.90313,39.26719202330931,40.80520550761983,523.6798588266074,99524.16049439575,100109.84199456121,102641.12353272388,-0.5892048002565539,0
99519.99,99842.91,99509.26,99640.0,200.74039,41.01817648690647,38.93166657591608,510.1062974818504,99547.32839551661,100067.12908596474,102611.26160702514,-0.4268425504621078,0
99640.0,99743.68,99407.98,99480.0,167.9748,39.38772796457933,37.38751175124311,497.6487048045752,99533.86271641329,100013.7537145134,102580.10477511444,-0.5336803136466443,0
99480.01,99732.3,99389.32,99427.13,150.26674,38.83835712425866,35.99097462636075,486.60094017567667,99512.51617313064,99960.42428592127,102548.73189177997,-0.5335054245026593,0
99427.13,99613.95,99384.86,99535.21,122.52902,40.66044642512074,34.70372034232581,468.2073015916995,99517.05493850452,99921.76844174661,102518.74659932446,-0.3868610892049627,0
99535.21,99636.39,99350.34,99636.39,113.37639,42.39072854859187,33.58666154759898,455.19606576372115,99540.92195080362,99895.82494704238,102490.06643415705,-0.25970549537972243,0
99636.39,99777.61,99425.96,99437.42,111.23846,39.925267802442285,32.07682178540066,447.7999182091692,99520.2215606429,99854.15177003853,102459.69184277242,-0.4173404537031712,0
99437.42,99453.75,99080.06,99186.24,178.28699,36.99971631700714,31.47426168986157,442.5063526228002,99453.42524851432,99793.43251821684,102427.12018264533,-0.6084493767723582,0
99186.24,99253.07,99066.66,99093.14,117.72044,35.948269749147066,30.943675719475177,424.2137560068861,99381.36819881145,99729.76956201531,102393.94625047971,-0.6383545904209003,0
99093.13,99293.3,98992.84,99100.92,159.2438,36.1116595787179,30.61652628075914,415.37420200639474,99325.27855904918,99672.60142001392,102361.17982012668,-0.5735592448368946,0
99100.91,99110.4,98800.0,98882.84,211.41155,33.529725903739575,30.728541656899008,407.8760447202233,99236.79084723935,99600.80492728538,102326.56947365777,-0.7208424950074889,0
98882.85,98931.21,98288.0,98471.14,583.36034,29.274378428482596,31.725596203493264,424.68561295449354,99083.66067779149,99498.10811571397,102288.20699133283,-1.0321483846905222,1
98471.14,98746.09,98200.0,98517.85,377.89772,30.35435093440401,32.78180714572378,433.3573548863152,98970.4985422332,99408.99374155815,102250.69100136933,-0.8964417685133464,1
98517.85,99285.71,98423.41,99198.85,374.39722,43.82280888815031,31.890098875098687,463.9961152515786,99016.16883378656,99389.88976505287,102220.32442424128,-0.19221247302362332,1
99198.85,99760.0,98963.47,99536.0,217.82285,49.07363129809145,29.817592780647978,487.7485355907515,99120.13506702926,99403.17251368443,102193.6147284777,0.13362499702640948,0
99536.0,99667.01,99196.62,99383.44,217.06681,46.935798574616456,27.89312283580089,486.50864019141204,99172.7960536234,99401.37864880404,102165.65279088091,-0.018046680084198755,1
99383.08,99514.6,99135.89,99135.89,137.55013,43.61552717165953,26.252181965585457,478.80873732059734,99165.41484289872,99377.24331709457,102135.50589743932,-0.24286577996982636,1
99135.89,99376.24,99004.72,99373.37,155.2595,47.45564237527976,25.045525845742503,471.1452560834121,99207.00587431899,99376.89119735871,102108.02195816132,-0.003543275822264223,1
99373.37,99390.18,99056.0,99173.83,71.80325,44.7008544855042,23.883542519613933,461.362023506025,99200.3706994552,99358.43108850792,102078.82601827913,-0.18579307914340382,1
99173.83,100534.65,99140.0,100334.81,593.54189,59.450093649944435,24.034543686022914,528.0254503984514,99427.25855956417,99447.19280773446,102061.47262506242,0.8925512799356765,1
100334.8,100707.8,99982.26,100318.21,355.08898,59.20693383668159,24.436456755333086,542.1336325128483,99605.44884765135,99526.37618884952,102044.12672829564,0.7956019715296324,1
100318.21,100912.0,100300.0,100911.98,275.95124,64.75930587750418,25.106884790665752,547.1240873333592,99866.75507812109,99652.34017168138,102032.86158672055,1.2640343680324033,0
100911.97,100980.06,100605.07,100980.05,222.90893,65.34170615216804,25.827711752816466,534.8287953809757,100089.41406249689,99773.04106516489,102022.38584953925,1.209754580946152,0
100980.05,101034.65,100645.88,100740.0,225.82376,61.4828235682793,26.578717594178137,524.3960242823339,100219.53124999751,99860.94642287717,102009.62579133488,0.8802776346624418,1
100740.0,101034.58,100737.17,101013.58,197.29378,64.08599210269759,27.276080161156834,508.182736833596,100378.34099999802,99965.7312935247,101999.71488793852,1.0482079137685192,0
101013.58,101013.58,100773.45,100832.52,138.20776,61.14087642727468,27.92363111620848,489.0361127740538,100469.17679999843,100044.53026684064,101988.10100845655,0.7876389954129691,0
100832.52,100992.47,100708.57,100963.87,137.50233,62.48768345618937,28.276379627619246,474.3835332901924,100568.11543999876,100128.10660621875,101977.90965513859,0.8346940955031924,0
100963.87,100963.87,100580.03,100626.51,224.92476,57.02132770082115,28.113849899431333,467.91613805517846,100579.79435199901,100173.4160056534,101964.4628924009,0.45230961707547435,1
100626.5,100795.29,100591.04,100751.93,308.06649,58.475661451040565,27.962929437542556,449.0828424798086,100614.2214815992,100226.00818695762,101952.39788849642,0.5247358670229937,1
100751.92,101252.0,100494.25,101198.28,272.90095,63.24269468203747,28.750209708034077,471.1304965883937,100731.03318527938,100314.39653359784,101944.89422791437,0.8811132768028177,0
101198.28,101620.0,100863.0,100904.6,650.60245,58.4852340397726,30.057135504880755,491.5497468320799,100765.7465482235,100368.05139417986,101934.54304156697,0.5345810727289491,0
100904.6,100917.22,100641.6,100853.45,193.23416,57.67150082882554,30.442403923981203,476.126193486931,100783.2872385788,100412.1785401635,101923.78589687476,0.439460099613311,0
100853.45,100906.69,100582.32,100610.95,123.29292,53.84639685165524,30.585040456531058,465.2864653807213,100748.81979086305,100430.2486728759,101910.72285312477,0.1799271927650866,0
100610.94,100860.0,100564.19,100860.0,80.63511,57.000696171169196,30.648717451009563,453.1810035678125,100771.05583269044,100469.31697534172,101900.26789936233,0.3888580478298353,0
100860.0,101109.87,100827.78,101101.64,112.97769,59.86665294526607,31.18452932408563,440.9602175986828,100837.17266615236,100526.80088667429,101892.32135310001,0.5718267250678122,0
101101.65,101160.92,100930.2,101037.36,110.30887,58.74496871844282,31.77474935507724,425.94305919877695,100877.2101329219,100573.21535152209,101883.81427495972,0.4614992638503636,0
101037.35,101294.07,101020.0,101225.98,130.62936,61.05106671500253,32.56349342945167,415.09498354172194,100946.96410633752,100632.5575922928,101877.2686602835,0.5896922645168349,0
101225.98,101399.37,101138.22,101212.98,205.55437,60.79881377369802,33.480715405157646,404.0989132887414,101000.16728507003,100685.32326572071,101870.65882286774,0.5240651935801353,0
101212.98,101339.63,101128.27,101301.2,111.97431,61.947841899201734,34.284818110503295,390.3318480538314,101060.37382805604,100741.3120597461,101864.99256592379,0.5557679653029064,0
101301.2,101370.68,101125.6,101262.28,106.88805,61.09701366170895,35.091363286571244,379.9567160499854,101100.75506244483,100788.67278158736,101858.99542596436,0.46990123526972366,0
101262.28,101320.0,101076.42,101143.17,126.84169,58.451141907353886,35.57802555441233,370.2155220464151,101109.23804995588,100820.89980144305,101851.87278491,0.31964622334419107,1
101143.17,101235.0,101073.32,101098.35,83.83498,57.44306259034445,36.012601234376206,355.32012761452785,101107.06043996471,100846.12254676642,101844.37504575666,0.25011120592823866,1
101098.36,101211.77,101090.36,101154.14,87.55738,58.404708241158595,36.416135794342665,338.6122613563476,101116.47635197177,100874.12413342402,101837.50703535113,0.27758939071987376,1
101154.13,101209.54,100980.0,101031.16,93.5632,55.43124776220501,36.12383350904028,330.82138554517945,101099.41308157743,100888.40012129456,101829.48368176555,0.14150276794340053,1
101031.16,101314.46,101031.16,101266.36,156.00004,59.66110598358154,36.15803107594746,327.4270008633811,101132.80246526195,100922.76011026779,101823.88046105146,0.3404582765639758,1
101266.37,101283.99,101181.12,101192.13,117.54629,57.796763562430094,36.18978595950413,311.38721508742606,101144.66797220957,100947.24828206163,101817.59438681214,0.24258384661872195,1
101192.12,101240.0,101136.17,101167.99,108.89698,57.17108210767504,35.922095785908525,296.5616997240386,101149.33237776766,100967.31571096511,101811.13066157023,0.19875173230252025,1
101168.0,101499.4,101167.99,101424.21,120.46112,61.8871653089324,36.441545694814906,299.05086402946364,101204.30790221413,101008.85155542282,101807.28070473869,0.41120994663450927,0
101424.21,101538.08,101424.2,101514.8,126.0594,63.42082898508357,37.02501001193233,285.8243737416451,101266.40632177131,101054.8468685662,101804.37044897015,0.45515197507748717,0
101514.79,101537.3,101467.33,101470.97,96.25143,62.118397112164764,37.56679830639851,270.4062041886706,101307.31905741706,101092.67624415108,101801.05303156747,0.3742049077178408,0
101470.96,101890.0,101458.63,101771.02,311.52959,67.09956903890509,38.895100450655775,281.9036181751938,101400.05924593365,101154.34385831916,101800.75419543248,0.6096388134795134,0
101771.01,101998.96,101771.01,101949.0,232.67529,69.6489739436286,40.331705760441146,278.04978830553796,101509.84739674693,101226.58532574469,101802.229278065,0.7136610129943632,0
101949.0,102064.69,101817.28,101844.87,178.86637,66.40677991758591,41.78413596439491,275.8612319979998,101576.85191739755,101282.79302340426,101802.65356385539,0.5549580139104712,0
101844.87,101933.74,101718.57,101756.73,206.91617,63.70362888148773,42.42816343594282,271.5261439981426,101612.82753391805,101325.87820309478,101802.19661297125,0.42521397746154416,0
101756.73,101994.62,101645.47,101940.27,239.70428,66.73979273985324,42.52334186166908,277.070705141132,101678.31602713445,101381.73200281343,101803.5704775188,0.550925680744019,0
101940.28,102137.0,101886.31,101906.2,265.8554,65.64212544690973,42.96999835992285,275.1863690596228,101723.89282170757,101429.41091164856,101804.59166679723,0.4700698585016403,0
101906.2,101922.13,101809.3,101852.41,74.00833,63.85644116802029,42.8599431938257,263.58948555536415,101749.59625736607,101467.86537422596,101805.0674711077,0.3789816848475058,0
101852.41,101950.0,101748.31,101864.58,110.73391,64.09443054746556,42.34944545407158,259.1680937299812,101772.59300589285,101503.93034020542,101805.6596355743,0.3553061035033915,0
101864.59,101974.15,101810.53,101931.04,70.00163,65.43300559610583,41.95321356904924,252.34322989212507,101804.28240471428,101542.75849109582,101806.90720138949,0.38238227390505325,0
101931.04,102080.0,101835.53,102018.07,228.39471,67.1595710895263,41.9195657684047,251.78085632840194,101847.03992377143,101585.96862826892,101809.00832376373,0.4253553690197741,0
102018.07,102018.07,101865.83,101948.97,212.23346,64.40876390839007,41.88832138209192,244.6707951620879,101867.42593901715,101618.96875297175,101810.40097725863,0.3247437472333158,0
101948.96,101948.96,101746.61,101800.0,97.40821,58.815686149789855,40.967976028860335,241.6485955076531,101853.94075121373,101635.42613906522,101810.29748494762,0.1619256859410351,0
101799.99,101898.0,101793.64,101881.37,73.11711,60.81716905309885,40.11336962943101,231.84226725710653,101859.426600971,101657.78467187748,101811.00467415212,0.21993920961801763,0
101881.38,101881.38,101642.01,101676.97,236.29921,53.75065726306505,38.25901800334368,232.3799624530282,101822.9352807768,101659.52879261589,101809.67099580236,0.017156490484712357,0
101676.97,101722.9,101403.52,101513.81,240.54784,48.86938277677758,35.845845256367554,238.59425084923978,101761.11022462144,101646.28162965081,101806.72710529687,-0.1303260950887253,0
101513.81,101585.68,101389.09,101469.94,176.56836,47.61724438709427,33.67682755900076,235.593947217151,101702.87617969715,101630.25057240983,101803.37598982129,-0.15773903095477382,0
101469.95,101567.67,101469.94,101567.66,91.41624,50.65043243310725,31.662739697160173,225.74652241592563,101675.83294375773,101624.56052037256,101801.03055708675,-0.055990914087295805,0
101567.66,101577.01,101359.55,101491.77,142.27541,48.31083407313822,30.368910517545416,225.15462795764464,101639.0203550062,101612.48865488415,101797.95333761326,-0.11880297046374858,0
101491.76,101491.77,101359.59,101367.74,95.02594,44.67851682835322,29.16749770790314,218.5135831035277,101584.76428400498,101590.2387771674,101793.67260788578,-0.21901590137555463,0
101367.73,101440.0,101198.68,101212.0,125.55564,40.55522423341706,28.830719898083082,220.14261288184764,101510.21142720399,101555.85343378854,101787.88482074263,-0.33858553905287025,1
101212.0,101516.77,101211.99,101463.21,94.80396,48.76829642816939,27.976999310389374,226.18814053314418,101500.8111417632,101547.43130344411,101784.65422551137,-0.08293789647168738,0
101463.22,101562.19,101350.0,101369.99,226.99216,46.21650092710996,26.872624277262354,225.18827335220547,101474.64691341057,101531.30027585829,101780.52821331724,-0.15887738600806478,0
101370.0,101399.92,101133.0,101222.1,190.98116,42.42393110607908,26.85392490617018,228.16911096990498,101424.13753072846,101503.19115987117,101774.97171368224,-0.2769283966929075,1
101222.1,101283.84,101202.22,101265.9,136.7249,43.892444314888486,26.836561204441736,217.70131732919717,101392.49002458277,101481.61923624652,101769.90632349635,-0.21256976176576348,1
101265.91,101419.8,101102.76,101289.01,159.1762,44.6939725598304,25.872631297344995,224.7969375199694,101371.79401966622,101464.10930567865,101765.12128545162,-0.17257265340115097,1
101289.0,101304.0,101153.84,101185.03,146.26865,41.8005365056264,24.97755352646945,219.4657276971147,101334.44121573298,101438.73845970785,101759.34923286007,-0.2501100305073538,1
101185.06,101225.63,101112.06,101175.13,106.08053,41.52489567772262,24.369284508591694,211.9017471473213,101302.57897258639,101414.77405427986,101753.53610616496,-0.23630093003174077,1
101175.13,101473.95,101137.67,101386.75,119.85706,49.23148704056725,23.010866295841982,220.7859080653697,101319.41317806912,101412.22641298169,101749.88649316829,-0.02512163856648074,0
101386.75,101684.7,101386.74,101684.7,161.90195,57.68694397988407,22.737657200281923,226.298343203557,101392.47054245531,101436.99673907427,101749.23787134571,0.24419419825972857,0
101684.7,101684.7,101275.44,101291.42,224.09305,46.64406760455236,21.83056466622274,239.36703297473116,101372.26043396426,101423.76249006751,101744.68246964079,-0.13048469788376932,1
101291.43,101339.63,101090.38,101136.94,127.36697,43.149931100414555,20.503886345042666,240.0729591908218,101325.19634717141,101397.68771824319,101738.63528088815,-0.2571535151449783,1
101136.94,102345.67,100792.16,101999.99,725.69754,60.81209406763801,21.86237142631407,333.8898906771913,101460.15507773714,101452.44247113017,101741.23582535693,0.5397085723447704,0
102000.0,102480.06,101816.19,102354.14,609.05552,65.5428277382309,23.36680541699228,357.45989848596304,101638.95206218972,101534.4149737547,101747.33437435835,0.8073371245180168,0
102354.15,102613.09,102084.65,102259.07,533.89073,63.33256230235781,24.994407436913598,369.672762879823,101762.97564975178,101600.29270341336,101752.42627113091,0.648400982967359,0
102259.07,102344.0,101823.52,101823.53,308.56222,54.29862046821152,25.390677607544266,380.44470838840675,101775.08651980144,101620.58700310305,101753.13377092066,0.19970657804874903,0
101823.52,101976.4,101496.0,101788.2,429.28486,53.630336524073265,24.58298224645923,387.5843720749487,101777.70921584115,101635.8245482755,101753.48268862294,0.14992297489761597,0
101788.2,101912.89,101534.28,101624.39,243.69444,50.525327782689295,23.832979411165987,386.9433454981667,101747.04537267293,101634.7850438868,101752.19818425854,-0.010227840677103216,0
101624.39,102060.25,101624.39,102011.12,185.16059,56.873499424963015,23.515382521132135,390.4373922482977,101799.86029813836,101668.99731262436,101754.77452073358,0.33650640452726965,0
102011.11,102024.0,101500.0,101540.02,170.79197,48.679405699817316,22.767360333186588,399.9775785162765,101747.8922385107,101657.27210238577,101752.63765983077,-0.11534059488403098,0
101540.01,101788.0,101417.59,101580.0,165.27427,49.34639020576253,21.77784299229246,397.865608622257,101714.31379080856,101650.24736580525,101750.91987217077,-0.06910693050500005,0
101579.99,101586.21,101301.2,101420.7,194.68465,46.73982371443931,20.449563653178206,389.80449372066795,101655.59103264686,101629.37942345932,101747.63410229841,-0.20533375746576232,0
101420.71,101453.35,101075.02,101075.02,204.93783,41.604194105300415,19.49283255853276,388.98488702633466,101539.47682611749,101578.98311223574,101740.9414246636,-0.496129314150452,0
101075.03,101075.03,100200.0,100272.18,735.87374,32.635384735352154,20.54609498492981,423.7023950958821,101286.017460894,101460.18282930521,101726.32688312467,-1.1709054687038079,0
100272.17,100721.17,99613.33,100569.23,770.41796,37.964139431236816,22.343105955587383,472.5693668747474,101142.6599687152,101379.18711755019,101714.81348130254,-0.7989382639367961,1
100569.23,100921.69,100222.32,100692.1,789.69848,40.075673256590306,23.384120848735137,488.7694120979794,101052.54797497217,101316.72465231834,101704.63722775725,-0.6165069532812256,1
100692.1,101635.18,100500.22,101277.36,510.52026,48.98318217402405,22.514996936852242,534.9258826624089,101097.51037997776,101313.14604756213,101700.38571305321,-0.0353222152881595,1
101277.37,102304.6,101243.21,102080.74,732.94212,58.174037023147605,21.372103639215787,572.5304624722368,101294.1563039822,101382.92731596557,101704.17033282382,0.6882940772262982,1
102080.74,102690.0,102080.74,102374.16,899.78829,60.941676518694536,20.91151921410058,575.1540008670767,101510.15704318578,101473.03937815053,101710.83689667632,0.8880394510421151,1
102374.17,102533.65,102012.0,102484.02,360.88557,61.9567005212208,20.34440652111531,571.332286519428,101704.92963454864,101564.94670740957,101718.53026088851,0.904911903550854,1
102484.02,103013.18,102387.72,102861.77,754.6807,65.29625560992123,20.521249074476735,575.1985517680397,101936.29770763892,101682.83973400871,101729.90578068067,1.1594191006813417,1
102861.77,103185.9,102637.53,102637.73,342.86447,61.82958527862914,20.917269231351053,573.2822266417509,102076.58416611115,101769.64794000791,101738.93885748982,0.8529871897599658,1
102637.72,103300.0,102615.76,103056.64,428.19132,65.51613464538116,21.438393457571493,581.2077818816261,102272.59533288892,101886.64721818901,101752.05031164415,1.1483278856997434,1
103056.63,103137.94,102863.81,102933.78,200.43431,63.57674127934997,21.922294524776188,559.2736546043675,102404.83226631113,101981.84110744456,101763.80881600591,0.9334396027940971,1
102933.77,103170.67,102911.48,103036.97,184.71912,64.52654296946051,22.420705359116795,537.8391078469128,102531.2598130489,102077.76191585869,101776.47708649341,0.9396836942134115,1
103036.97,103058.99,102788.0,102858.58,141.23563,61.538947579976956,22.538905170510752,518.7784572864194,102596.72385043913,102148.74537805335,101787.24427966263,0.6949029274119263,1
102858.59,103084.0,102676.94,102729.8,210.71141,59.40079716285594,22.33860558246663,510.7985674802465,102623.33908035132,102201.56852550304,101796.6229435466,0.5168526101095497,1
102729.81,103230.76,102677.16,103161.29,228.47129,63.92369924829011,22.424517420969543,513.8558126602284,102730.92926428106,102288.81593227548,101810.20172022773,0.8529515761548857,1
103161.3,103372.51,102880.0,103324.02,326.44909,65.48535279151434,22.76103802011545,512.3311117559259,102849.54741142486,102382.9253929777,101825.26458868319,0.9191909719419369,1
103324.02,103824.01,103301.42,103739.61,552.29981,69.15730605090373,23.7962588669226,513.0638894876453,103027.5599291399,102506.26035725247,101844.31280173112,1.2031944570498339,1
103739.62,103911.5,103609.03,103880.01,352.02417,70.30662348149669,24.883756032809515,498.0214688099564,103198.04994331193,102631.14668841133,101864.56849524625,1.2168463004512826,1
103880.01,103915.5,103644.08,103739.99,162.99939,67.60111321977736,25.899606096312148,481.83564960924514,103306.43795464955,102731.95062582848,101883.22940574131,0.9812325844400795,1
103740.0,103943.07,103716.77,103915.77,176.61071,69.20332823982919,26.887146859116278,463.583103208585,103428.30436371965,102839.57056893499,101903.4536902613,1.0464837854837457,1
103915.78,104214.28,103689.13,103710.37,369.32272,65.1490420039407,28.223026364015777,467.9807386936856,103484.71749097572,102918.73415357726,101921.43295702488,0.7691853703150332,1
103710.37,103852.83,103624.19,103666.14,359.59462,64.27579706038722,29.208972358199052,450.8849716441366,103521.00199278058,102986.6801396157,101938.7932261092,0.659755086253079,1
103666.15,103849.4,103634.19,103705.52,149.35081,64.72909949261154,30.124493638512092,434.0510450981263,103557.90559422447,103052.02921783246,101956.37259699371,0.634136743475656,1
103705.52,105546.49,103697.06,105323.83,1418.91595,77.41303583352807,32.73814967056241,535.1495418768321,103911.09047537959,103258.55656166587,101989.8796358296,2.0000990785695825,0
105323.84,106019.97,104975.65,105987.88,1046.64891,80.51022713167347,35.434815630177404,571.5188603142018,104326.44838030369,103506.6768742417,102029.66073398055,2.3971430642806806,0
105988.0,106074.2,104870.7,105114.68,860.9779,67.41875399967316,37.61778875458636,616.6603702917588,104484.09470424296,103652.85897658337,102060.35744309518,1.4103045857585694,0
105114.69,105660.61,104882.88,105538.19,721.09275,69.96932375016495,39.64483522725182,628.1653438423472,104694.91376339438,103824.25270598488,102094.96274216888,1.650806289806624,0
105538.17,105665.05,105232.49,105261.89,381.57384,66.32156442314779,41.53023053730126,614.1935335678937,104808.3090107155,103954.9470054408,102126.47445617715,1.2572205866170039,0
105261.89,105500.0,105115.65,105449.12,351.22863,67.55590060363706,42.86206365820818,597.7761383130446,104936.47120857242,104090.78091403708,102159.53560586694,1.3049561873156594,0
105449.11,105643.7,105362.7,105396.01,335.74214,66.80791197504381,44.22588989362136,575.1492712906843,105028.37896685794,104209.43810367008,102191.7393311817,1.1386414876831832,0
105396.01,105550.01,105283.8,105333.93,186.82367,65.88956158349013,45.1944788771262,553.0821804842062,105089.48917348636,104311.66463970006,102223.00490997592,0.9800105902162639,0
105333.94,105500.0,105229.38,105229.38,167.74473,64.28683451811372,45.88240361642594,532.9063104496198,105117.4673387891,104395.09330881824,102252.91908997616,0.7991627429402346,0
105229.38,105332.0,105141.05,105151.5,174.07898,63.05639942054817,46.16998652933419,508.4808597032182,105124.27387103128,104463.85755347113,102281.76069107093,0.6582587151512134,0
105151.5,105200.45,105000.0,105046.51,235.83788,61.351615470284976,45.88252913255414,486.47865543870245,105108.72109682503,104516.82595770102,102309.27063444337,0.5067930808703905,0
105046.51,105234.68,104909.69,105132.59,297.76993,62.2526990773438,45.26556407213034,474.9437514787945,105113.49487746002,104572.80450700092,102337.36336444892,0.5353069525467258,0
105132.59,105212.27,104966.99,105113.85,173.62449,61.91426314731594,44.692667944593964,458.5391978017377,105113.56590196803,104621.99046090993,102364.99009714098,0.47013016759019494,0
105113.86,105221.07,104975.7,105164.34,144.84073,62.505694118739996,44.17808940820031,443.31282653018576,105123.72072157443,104671.29496446357,102392.84432503014,0.4710413066961877,0
105164.33,105179.05,105004.54,105073.98,65.67583,60.68930293502392,43.70026648154906,424.1126246351732,105113.77257725954,104707.90269496688,102419.52229194526,0.34961764643454724,0
105073.98,105499.99,105063.37,105450.76,217.15004,65.22693315266027,43.8861840466124,425.00600858980437,105181.17006180764,104775.43517724262,102449.68386117964,0.6445449943633927,0
105450.75,105450.75,104827.26,104930.61,197.62629,55.67288307944761,43.00868162262811,439.18415083338977,105131.05804944612,104789.54197931147,102474.36969340671,0.13462032376893193,0
104930.61,105031.71,104729.69,105013.68,169.4688,56.762127053152774,41.79147477487264,429.38671148814797,105107.5824395569,104809.91816301043,102499.63646262656,0.19441083492943342,0
105013.69,105050.0,104849.99,105033.36,98.55077,57.031510764405084,40.70651626992137,413.0026606675656,105092.73795164554,104830.2310572822,102524.84764210292,0.19376943145990266,0
105033.36,105033.36,104743.14,104753.8,392.05588,52.06879753538366,39.236554838844405,404.2324706198824,105024.95036131644,104823.28277934746,102547.02627252977,-0.06628563569575964,0
104753.8,104988.0,104720.82,104877.06,214.13778,53.970625345104565,37.77399108338923,394.4430084327475,104995.37228905315,104828.1716175886,102570.21068772848,0.046636683304699646,0
104877.05,105127.94,104833.79,104989.21,166.57431,55.69322672199894,36.82977223322848,387.2792221161233,104994.13983124253,104842.81147053507,102594.2803326267,0.13963621102060547,0
104989.21,105082.13,104885.4,104904.0,77.07759,54.03849005105902,35.95299758665065,373.6685633935439,104976.11186499403,104848.37406412279,102617.26261787419,0.053053694321657435,1
104904.0,104983.88,104863.25,104919.6,89.92853,54.30616200242669,35.02387114722133,355.59438029400536,104964.80949199523,104854.84914920255,102640.1714475471,0.061752843404809445,1
