data,par,preco,adx,sinal,confianca
02:05:24,1764306324.452698,TURBOUSDT,0.0020736,20.5,NEUTRO,42.1
02:05:25,1764306325.959069,SQDUSDT,0.09128,38.0,NEUTRO,44.4
02:05:27,1764306327.394002,MERLUSDT,0.30811,21.7,NEUTRO,36.6
02:05:28,1764306328.832423,TRADOORUSDT,2.034,18.2,NEUTRO,47.1
02:05:30,1764306330.284016,MUSDT,1.2738,21.4,NEUTRO,50.3
02:05:31,1764306331.743994,TURBOUSDT,0.0020714,20.5,NEUTRO,41.5
02:05:33,1764306333.197363,SQDUSDT,0.09118,38.0,NEUTRO,44.9
02:05:34,1764306334.652396,MERLUSDT,0.30824,21.7,NEUTRO,36.7
02:05:36,1764306336.086437,TRADOORUSDT,2.033,18.2,NEUTRO,48.1
02:05:37,1764306337.542499,MUSDT,1.2739,21.4,NEUTRO,50.3
02:05:39,1764306339.010779,TURBOUSDT,0.00207,20.5,NEUTRO,41.0
02:05:40,1764306340.449931,SQDUSDT,0.09109,38.0,NEUTRO,42.5
02:05:41,1764306341.912846,MERLUSDT,0.30817,21.7,NEUTRO,36.5
02:05:43,1764306343.388367,TRADOORUSDT,2.035,18.2,NEUTRO,47.4
02:05:44,1764306344.822764,MUSDT,1.2737,21.4,NEUTRO,50.3
02:05:46,1764306346.285406,TURBOUSDT,0.0020661,20.5,NEUTRO,42.1
02:05:47,1764306347.774134,SQDUSDT,0.09062,38.0,NEUTRO,40.0
02:05:49,1764306349.22141,MERLUSDT,0.3083,21.7,NEUTRO,36.5
02:05:50,1764306350.68245,TRADOORUSDT,2.036,18.2,NEUTRO,48.0
02:05:52,1764306352.151701,MUSDT,1.2744,21.4,NEUTRO,50.0
02:05:53,1764306353.601938,TURBOUSDT,0.0020622,20.5,NEUTRO,43.6
02:05:55,1764306355.042158,SQDUSDT,0.09079,38.0,NEUTRO,39.9
02:05:56,1764306356.516187,MERLUSDT,0.30823,21.7,NEUTRO,36.2
02:05:57,1764306357.962627,TRADOORUSDT,2.038,18.2,NEUTRO,48.3
02:05:59,1764306359.420234,MUSDT,1.2775,21.4,NEUTRO,49.9
02:06:00,1764306360.902657,TURBOUSDT,0.0020643,20.5,NEUTRO,42.4
02:06:02,1764306362.341574,SQDUSDT,0.09101,38.0,NEUTRO,41.2
02:06:03,1764306363.790822,MERLUSDT,0.30694,21.7,NEUTRO,35.4
02:06:05,1764306365.276557,TRADOORUSDT,2.039,18.2,NEUTRO,48.0
02:06:06,1764306366.731472,MUSDT,1.2742,21.4,NEUTRO,50.0
02:06:08,1764306368.165856,TURBOUSDT,0.0020686,20.5,NEUTRO,41.4
02:06:09,1764306369.643301,SQDUSDT,0.09132,38.0,NEUTRO,43.2
02:06:11,1764306371.078307,MERLUSDT,0.3071,21.7,NEUTRO,35.7
02:06:12,1764306372.512779,TRADOORUSDT,2.035,18.2,NEUTRO,47.4
02:06:14,1764306374.023838,MUSDT,1.2747,21.4,NEUTRO,49.8
02:06:15,1764306375.464383,TURBOUSDT,0.002074,20.5,NEUTRO,42.9
02:06:16,1764306376.913984,SQDUSDT,0.09149,38.0,NEUTRO,38.9
02:06:18,1764306378.415558,MERLUSDT,0.30734,21.7,NEUTRO,35.3
02:06:19,1764306379.949714,TRADOORUSDT,2.036,18.2,NEUTRO,47.9
02:06:21,1764306381.383665,MUSDT,1.2734,21.4,NEUTRO,50.5
02:06:22,1764306382.89148,TURBOUSDT,0.0020662,20.5,NEUTRO,42.7
02:06:24,1764306384.334802,SQDUSDT,0.09173,38.0,NEUTRO,38.6
02:06:25,1764306385.767696,MERLUSDT,0.3074,21.7,NEUTRO,35.1
02:06:27,1764306387.26653,TRADOORUSDT,2.036,18.2,NEUTRO,47.7
02:06:28,1764306388.702796,MUSDT,1.2756,21.4,NEUTRO,50.4
02:06:30,1764306390.14458,TURBOUSDT,0.0020641,20.5,NEUTRO,43.8
02:06:31,1764306391.669171,SQDUSDT,0.09128,38.0,NEUTRO,43.5
02:06:33,1764306393.120476,MERLUSDT,0.30761,21.7,NEUTRO,35.8
02:06:34,1764306394.571784,TRADOORUSDT,2.036,18.2,NEUTRO,47.8
02:06:36,1764306396.066666,MUSDT,1.2747,21.4,NEUTRO,50.7
02:06:37,1764306397.504597,TURBOUSDT,0.002058,20.5,NEUTRO,45.4
02:06:38,1764306398.943745,SQDUSDT,0.09153,38.0,NEUTRO,38.3
02:06:40,1764306400.445508,MERLUSDT,0.30768,21.7,NEUTRO,36.1
02:06:41,1764306401.89274,TRADOORUSDT,2.037,18.2,NEUTRO,48.1
02:06:43,1764306403.33845,MUSDT,1.2742,21.4,NEUTRO,50.9
02:06:44,1764306404.83798,TURBOUSDT,0.0020592,20.5,NEUTRO,44.9
02:06:46,1764306406.317387,SQDUSDT,0.09139,38.0,NEUTRO,39.2
02:06:47,1764306407.771214,MERLUSDT,0.30791,21.7,NEUTRO,35.9
02:06:49,1764306409.267955,TRADOORUSDT,2.036,18.2,NEUTRO,47.6
02:06:50,1764306410.703873,MUSDT,1.274,21.4,NEUTRO,51.4
02:06:52,1764306412.144787,TURBOUSDT,0.0020587,20.5,NEUTRO,45.0
02:06:53,1764306413.659582,SQDUSDT,0.09109,38.0,NEUTRO,40.4
02:06:55,1764306415.087534,MERLUSDT,0.30833,21.7,NEUTRO,36.1
02:06:56,1764306416.526017,TRADOORUSDT,2.035,18.2,NEUTRO,47.2
02:06:58,1764306418.030254,MUSDT,1.2742,21.4,NEUTRO,51.4
02:06:59,1764306419.46214,TURBOUSDT,0.0020585,20.5,NEUTRO,44.8
02:07:00,1764306420.910126,SQDUSDT,0.09093,38.0,NEUTRO,39.5
02:07:02,1764306422.391212,MERLUSDT,0.30822,21.7,NEUTRO,35.6
02:07:03,1764306423.843025,TRADOORUSDT,2.036,18.2,NEUTRO,47.7
02:07:05,1764306425.276966,MUSDT,1.272,21.4,NEUTRO,51.0
02:07:06,1764306426.755063,TURBOUSDT,0.0020604,20.5,NEUTRO,45.0
02:07:08,1764306428.19393,SQDUSDT,0.09067,38.0,NEUTRO,38.8
02:07:09,1764306429.647273,MERLUSDT,0.30836,21.7,NEUTRO,35.8
02:07:11,1764306431.131083,TRADOORUSDT,2.036,18.2,NEUTRO,47.7
02:07:12,1764306432.573028,MUSDT,1.2729,21.4,NEUTRO,50.2
02:07:14,1764306434.020193,TURBOUSDT,0.0020669,20.5,NEUTRO,43.3
02:07:15,1764306435.494471,SQDUSDT,0.09095,38.0,NEUTRO,39.1
02:07:16,1764306436.951212,MERLUSDT,0.30854,21.7,NEUTRO,37.0
02:07:18,1764306438.375598,TRADOORUSDT,2.036,18.2,NEUTRO,47.6
02:07:19,1764306439.830662,MUSDT,1.2737,21.4,NEUTRO,50.0
02:07:21,1764306441.26687,TURBOUSDT,0.0020647,20.5,NEUTRO,43.2
02:07:22,1764306442.698601,SQDUSDT,0.09109,38.0,NEUTRO,40.2
02:07:24,1764306444.151664,MERLUSDT,0.30839,21.7,NEUTRO,35.8
02:07:25,1764306445.836389,TRADOORUSDT,2.035,18.2,NEUTRO,47.1
02:07:27,1764306447.306182,MUSDT,1.2728,21.4,NEUTRO,49.9
02:07:28,1764306448.77276,TURBOUSDT,0.0020748,20.5,NEUTRO,43.3
02:07:30,1764306450.208715,SQDUSDT,0.09074,38.0,NEUTRO,38.1
02:07:31,1764306451.669302,MERLUSDT,0.30775,21.7,NEUTRO,35.5
10:17:51,1764335871.883727,MUSDT,1.3165,25.1,NEUTRO,51.2
10:18:00,1764335880.718072,ARCUSDT,0.05192,57.7,NEUTRO,39.2
10:18:02,1764335882.26581,BANANAS31USDT,0.004067,27.6,NEUTRO,46.2
10:18:03,1764335883.814782,SQDUSDT,0.10181,27.5,NEUTRO,47.6
10:18:05,1764335885.41498,TURBOUSDT,0.0024564,38.8,NEUTRO,34.7
10:18:06,1764335886.920898,TRADOORUSDT,2.372,46.7,NEUTRO,47.9
10:18:08,1764335888.365043,ARCUSDT,0.0517,57.7,NEUTRO,40.3
10:18:09,1764335889.874854,BANANAS31USDT,0.004056,27.6,NEUTRO,45.2
10:18:11,1764335891.382376,SQDUSDT,0.10156,27.5,NEUTRO,47.8
10:18:12,1764335892.831835,TURBOUSDT,0.0024509,38.8,NEUTRO,34.7
10:18:14,1764335894.343047,TRADOORUSDT,2.368,46.7,NEUTRO,48.0
10:18:15,1764335895.790167,ARCUSDT,0.05187,57.7,NEUTRO,39.8
10:18:17,1764335897.219336,BANANAS31USDT,0.004062,27.6,NEUTRO,45.8
10:18:18,1764335898.744062,SQDUSDT,0.10159,27.5,NEUTRO,47.1
10:18:20,1764335900.215715,TURBOUSDT,0.0024417,38.8,NEUTRO,35.4
10:18:21,1764335901.671094,TRADOORUSDT,2.362,46.7,NEUTRO,48.5
10:18:23,1764335903.148493,ARCUSDT,0.05228,57.7,NEUTRO,39.7
10:18:24,1764335904.602483,BANANAS31USDT,0.004052,27.6,NEUTRO,45.2
10:18:26,1764335906.057014,SQDUSDT,0.10173,27.5,NEUTRO,46.6
10:18:27,1764335907.565682,TURBOUSDT,0.0024462,38.8,NEUTRO,35.1
10:18:29,1764335909.034027,TRADOORUSDT,2.343,46.5,NEUTRO,49.2
10:18:30,1764335910.528147,ARCUSDT,0.05226,57.7,NEUTRO,39.3
10:18:32,1764335912.058537,BANANAS31USDT,0.004054,27.6,NEUTRO,45.5
10:18:33,1764335913.494531,SQDUSDT,0.10172,27.5,NEUTRO,46.7
10:18:34,1764335914.933261,TURBOUSDT,0.0024483,38.8,NEUTRO,35.0
10:18:36,1764335916.410075,TRADOORUSDT,2.34,46.5,NEUTRO,49.5
10:18:37,1764335917.894465,ARCUSDT,0.05226,57.7,NEUTRO,39.3
10:18:39,1764335919.354612,BANANAS31USDT,0.004046,27.6,NEUTRO,45.7
10:19:01,1764335941.776808,ARCUSDT,0.05195,57.7,NEUTRO,38.0
10:19:03,1764335943.223568,BANANAS31USDT,0.004036,27.6,NEUTRO,46.7
10:19:04,1764335944.704887,SQDUSDT,0.10119,27.5,NEUTRO,47.6
10:19:06,1764335946.155236,TRADOORUSDT,2.344,46.3,NEUTRO,57.0
10:19:07,1764335947.621778,TURBOUSDT,0.0024506,38.8,NEUTRO,34.7
10:19:09,1764335949.143491,ARCUSDT,0.0519,57.7,NEUTRO,37.5
10:19:10,1764335950.591724,BANANAS31USDT,0.004043,27.6,NEUTRO,46.5
10:19:12,1764335952.048791,SQDUSDT,0.10127,27.5,NEUTRO,46.3
10:19:13,1764335953.527805,TRADOORUSDT,2.341,46.3,NEUTRO,56.8
10:19:14,1764335954.980273,TURBOUSDT,0.002459,38.8,NEUTRO,35.0
10:19:16,1764335956.437594,ARCUSDT,0.05216,57.7,NEUTRO,37.8
10:19:17,1764335957.921011,BANANAS31USDT,0.00404,27.6,NEUTRO,46.7
10:19:19,1764335959.355361,SQDUSDT,0.10109,27.5,NEUTRO,47.3
10:19:20,1764335960.804615,TRADOORUSDT,2.33,46.3,NEUTRO,55.5
10:19:22,1764335962.289055,TURBOUSDT,0.0024587,38.8,NEUTRO,35.1
10:19:23,1764335963.729223,ARCUSDT,0.052,57.7,NEUTRO,38.0
10:19:25,1764335965.16695,BANANAS31USDT,0.004046,27.6,NEUTRO,46.4
10:19:26,1764335966.686556,SQDUSDT,0.10097,27.5,NEUTRO,39.5
10:19:28,1764335968.190946,TRADOORUSDT,2.333,46.3,NEUTRO,54.4
10:19:29,1764335969.622392,TURBOUSDT,0.0024596,38.8,NEUTRO,35.1
10:19:31,1764335971.168268,ARCUSDT,0.05198,57.7,NEUTRO,37.7
10:19:32,1764335972.632381,BANANAS31USDT,0.004039,27.6,NEUTRO,47.3
10:19:34,1764335974.108276,SQDUSDT,0.10077,27.5,NEUTRO,38.7
10:19:35,1764335975.61002,TRADOORUSDT,2.338,46.3,NEUTRO,54.9
10:19:37,1764335977.055846,TURBOUSDT,0.0024574,38.8,NEUTRO,35.1
10:19:38,1764335978.496796,ARCUSDT,0.05204,57.7,NEUTRO,37.6
10:19:39,1764335979.991499,BANANAS31USDT,0.004043,27.6,NEUTRO,47.0
10:19:41,1764335981.443664,SQDUSDT,0.10095,27.5,NEUTRO,39.1
10:19:42,1764335982.875624,TRADOORUSDT,2.332,46.3,NEUTRO,54.9
10:19:44,1764335984.365541,TURBOUSDT,0.0024551,38.8,NEUTRO,34.7
10:19:45,1764335985.878632,ARCUSDT,0.05202,57.7,NEUTRO,37.5
10:19:47,1764335987.388815,BANANAS31USDT,0.004045,27.6,NEUTRO,46.8
10:19:48,1764335988.881935,SQDUSDT,0.10111,27.5,NEUTRO,38.5
10:19:50,1764335990.335924,TRADOORUSDT,2.332,46.3,NEUTRO,55.2
10:19:51,1764335991.791317,TURBOUSDT,0.0024502,38.8,NEUTRO,35.1
10:19:53,1764335993.264637,ARCUSDT,0.05197,57.7,NEUTRO,37.4
10:19:54,1764335994.702276,BANANAS31USDT,0.004049,27.6,NEUTRO,46.7
10:19:56,1764335996.163537,SQDUSDT,0.10065,27.5,NEUTRO,38.5
10:19:57,1764335997.756827,TRADOORUSDT,2.33,46.3,NEUTRO,54.4
10:19:59,1764335999.265547,TURBOUSDT,0.0024533,38.8,NEUTRO,34.8
10:20:00,1764336000.746949,ARCUSDT,0.05202,57.7,NEUTRO,37.2
10:20:02,1764336002.238291,BANANAS31USDT,0.00405,27.6,NEUTRO,46.7
10:20:03,1764336003.785388,SQDUSDT,0.10065,27.5,NEUTRO,39.8
10:20:05,1764336005.237718,TRADOORUSDT,2.321,46.3,NEUTRO,54.4
10:20:06,1764336006.701526,TURBOUSDT,0.0024558,38.8,NEUTRO,34.8
10:20:08,1764336008.174763,ARCUSDT,0.05224,57.7,NEUTRO,37.0
10:20:09,1764336009.614196,BANANAS31USDT,0.004051,27.6,NEUTRO,46.4
10:20:11,1764336011.079696,SQDUSDT,0.10064,27.5,NEUTRO,40.8
10:20:12,1764336012.542204,TRADOORUSDT,2.301,45.9,NEUTRO,55.6
10:20:13,1764336013.989424,TURBOUSDT,0.0024519,38.8,NEUTRO,34.9
10:20:15,1764336015.472499,ARCUSDT,0.05244,57.7,NEUTRO,37.9
10:20:16,1764336016.927508,BANANAS31USDT,0.004062,27.6,NEUTRO,47.3
10:20:18,1764336018.359981,SQDUSDT,0.10065,27.5,NEUTRO,40.8
10:20:19,1764336019.808187,TRADOORUSDT,2.328,45.9,NEUTRO,58.3
10:20:21,1764336021.24686,TURBOUSDT,0.0024534,38.8,NEUTRO,34.8
10:20:22,1764336022.692368,ARCUSDT,0.0528,57.7,NEUTRO,39.6
10:20:24,1764336024.149811,BANANAS31USDT,0.004054,27.6,NEUTRO,46.8
10:20:25,1764336025.588485,SQDUSDT,0.10062,27.5,NEUTRO,40.9
10:20:27,1764336027.023942,TRADOORUSDT,2.34,45.9,NEUTRO,55.9
10:20:28,1764336028.486184,TURBOUSDT,0.0024538,38.8,NEUTRO,34.8
10:20:29,1764336029.933324,ARCUSDT,0.05291,57.7,NEUTRO,39.7
10:20:31,1764336031.389081,BANANAS31USDT,0.004052,27.6,NEUTRO,46.6
10:20:32,1764336032.861093,SQDUSDT,0.10054,27.5,NEUTRO,41.0
10:20:34,1764336034.300342,TRADOORUSDT,2.333,45.9,NEUTRO,54.5
10:20:35,1764336035.73018,TURBOUSDT,0.002454,38.8,NEUTRO,34.7
10:20:37,1764336037.209339,ARCUSDT,0.05276,57.7,NEUTRO,39.0
10:20:38,1764336038.660521,BANANAS31USDT,0.00407,27.6,NEUTRO,46.8
10:20:40,1764336040.114591,SQDUSDT,0.10022,27.5,NEUTRO,40.4
10:20:41,1764336041.558987,TRADOORUSDT,2.337,45.9,NEUTRO,54.3
10:20:43,1764336043.007972,TURBOUSDT,0.0024571,38.8,NEUTRO,34.9
10:20:44,1764336044.445439,ARCUSDT,0.05282,57.7,NEUTRO,39.3
10:20:45,1764336045.927471,BANANAS31USDT,0.004072,27.6,NEUTRO,46.8
10:20:47,1764336047.380483,SQDUSDT,0.1005,27.5,NEUTRO,41.4
10:20:48,1764336048.837975,TRADOORUSDT,2.326,45.9,NEUTRO,53.0
10:20:50,1764336050.352461,TURBOUSDT,0.002447,38.8,NEUTRO,35.3
10:20:51,1764336051.806147,ARCUSDT,0.05282,57.7,NEUTRO,39.0
10:20:53,1764336053.253251,BANANAS31USDT,0.004066,27.6,NEUTRO,46.7
10:20:54,1764336054.715169,SQDUSDT,0.10043,27.5,NEUTRO,41.3
10:20:56,1764336056.155721,TRADOORUSDT,2.308,45.9,NEUTRO,51.6
10:20:57,1764336057.605624,TURBOUSDT,0.0024542,38.8,NEUTRO,34.7
10:20:59,1764336059.070057,ARCUSDT,0.05283,57.7,NEUTRO,39.3
10:21:00,1764336060.507324,BANANAS31USDT,0.004064,27.6,NEUTRO,46.6
10:21:01,1764336061.942614,SQDUSDT,0.10014,27.5,NEUTRO,40.6
10:21:03,1764336063.445587,TRADOORUSDT,2.313,45.9,NEUTRO,50.3
10:21:04,1764336064.885777,TURBOUSDT,0.0024532,38.8,NEUTRO,34.8
10:21:06,1764336066.33888,ARCUSDT,0.05285,57.7,NEUTRO,39.5
10:21:07,1764336067.828752,BANANAS31USDT,0.004071,27.6,NEUTRO,46.2
10:21:09,1764336069.299888,SQDUSDT,0.09956,27.5,NEUTRO,41.2
10:21:10,1764336070.738014,TRADOORUSDT,2.311,45.9,NEUTRO,48.0
10:21:12,1764336072.263198,TURBOUSDT,0.0024617,38.8,NEUTRO,34.9
10:21:13,1764336073.717933,ARCUSDT,0.05284,57.7,NEUTRO,39.3
10:21:15,1764336075.194897,BANANAS31USDT,0.004069,27.6,NEUTRO,45.7
10:21:16,1764336076.688786,SQDUSDT,0.09986,27.5,NEUTRO,40.1
10:21:18,1764336078.169527,TRADOORUSDT,2.321,45.9,NEUTRO,47.0
10:21:19,1764336079.636838,TURBOUSDT,0.0024666,38.8,NEUTRO,34.7
10:21:21,1764336081.129097,ARCUSDT,0.0531,57.7,NEUTRO,40.5
10:21:22,1764336082.571143,BANANAS31USDT,0.004061,27.6,NEUTRO,45.7
10:21:24,1764336084.031298,SQDUSDT,0.10017,27.5,NEUTRO,40.1
10:21:25,1764336085.51031,TRADOORUSDT,2.326,45.9,NEUTRO,48.9
10:21:26,1764336086.959192,TURBOUSDT,0.0024625,38.8,NEUTRO,35.0
10:21:28,1764336088.447213,ARCUSDT,0.05322,57.7,NEUTRO,41.0
10:21:29,1764336089.946716,BANANAS31USDT,0.004046,27.6,NEUTRO,45.7
10:21:31,1764336091.42124,SQDUSDT,0.10022,27.5,NEUTRO,40.2
10:21:32,1764336092.894294,TRADOORUSDT,2.324,45.9,NEUTRO,47.8
10:21:34,1764336094.383559,TURBOUSDT,0.0024647,38.8,NEUTRO,34.8
10:21:35,1764336095.854933,ARCUSDT,0.05328,57.7,NEUTRO,40.8
10:21:37,1764336097.323074,BANANAS31USDT,0.004041,27.6,NEUTRO,45.7
10:21:38,1764336098.805716,SQDUSDT,0.09959,27.5,NEUTRO,41.3
10:21:40,1764336100.29513,TRADOORUSDT,2.328,45.9,NEUTRO,48.9
10:21:41,1764336101.760448,TURBOUSDT,0.0024709,38.9,NEUTRO,34.4
10:21:43,1764336103.245335,ARCUSDT,0.05321,57.7,NEUTRO,41.2
10:21:44,1764336104.698722,BANANAS31USDT,0.00404,27.6,NEUTRO,45.8
10:21:46,1764336106.172197,SQDUSDT,0.09956,27.5,NEUTRO,41.4
10:21:47,1764336107.645806,TRADOORUSDT,2.326,45.9,NEUTRO,48.2
10:21:49,1764336109.105099,TURBOUSDT,0.0024694,38.9,NEUTRO,34.5
10:21:50,1764336110.553719,ARCUSDT,0.05307,57.7,NEUTRO,40.6
10:21:52,1764336112.066779,BANANAS31USDT,0.004044,27.6,NEUTRO,44.8
10:21:53,1764336113.519828,SQDUSDT,0.09966,27.5,NEUTRO,41.2
10:21:54,1764336114.966739,TRADOORUSDT,2.355,45.9,NEUTRO,49.9
10:21:56,1764336116.42745,TURBOUSDT,0.0024706,38.9,NEUTRO,34.5
10:21:57,1764336117.882611,ARCUSDT,0.0531,57.7,NEUTRO,41.0
10:21:59,1764336119.317637,BANANAS31USDT,0.00404,27.6,NEUTRO,45.1
10:22:00,1764336120.793458,SQDUSDT,0.09966,27.5,NEUTRO,41.0
10:22:02,1764336122.234491,TRADOORUSDT,2.358,45.9,NEUTRO,49.1
10:22:03,1764336123.669678,TURBOUSDT,0.0024694,38.9,NEUTRO,34.5
10:22:05,1764336125.117773,ARCUSDT,0.05309,57.7,NEUTRO,40.9
10:22:06,1764336126.561804,BANANAS31USDT,0.004046,27.6,NEUTRO,46.1
10:22:08,1764336128.019471,SQDUSDT,0.09919,27.5,NEUTRO,41.7
10:22:09,1764336129.473844,TRADOORUSDT,2.368,45.9,NEUTRO,47.4
10:22:10,1764336130.918572,TURBOUSDT,0.0024653,38.9,NEUTRO,34.6
10:22:12,1764336132.37955,ARCUSDT,0.05319,57.7,NEUTRO,41.0
10:22:13,1764336133.848235,BANANAS31USDT,0.004044,27.6,NEUTRO,46.7
10:22:15,1764336135.279622,SQDUSDT,0.09936,27.5,NEUTRO,42.1
10:22:16,1764336136.706507,TRADOORUSDT,2.366,45.9,NEUTRO,49.0
10:22:18,1764336138.192232,TURBOUSDT,0.0024723,38.9,NEUTRO,34.8
10:22:19,1764336139.710159,ARCUSDT,0.05307,57.7,NEUTRO,40.8
10:22:21,1764336141.153684,BANANAS31USDT,0.004039,27.6,NEUTRO,47.5
10:22:22,1764336142.605916,SQDUSDT,0.0995,27.5,NEUTRO,42.0
10:22:24,1764336144.054274,TRADOORUSDT,2.366,45.9,NEUTRO,49.5
10:22:25,1764336145.519845,TURBOUSDT,0.0024693,38.9,NEUTRO,34.9
10:22:26,1764336146.991112,ARCUSDT,0.05314,57.7,NEUTRO,41.2
10:22:28,1764336148.437612,BANANAS31USDT,0.004041,27.6,NEUTRO,47.3
10:22:29,1764336149.886439,SQDUSDT,0.09957,27.5,NEUTRO,42.2
10:22:31,1764336151.34819,TRADOORUSDT,2.367,45.9,NEUTRO,49.7
10:22:32,1764336152.792546,TURBOUSDT,0.0024642,38.9,NEUTRO,34.8
10:22:34,1764336154.244563,ARCUSDT,0.05298,57.7,NEUTRO,41.1
10:22:35,1764336155.688756,BANANAS31USDT,0.004045,27.6,NEUTRO,47.3
10:22:37,1764336157.131651,SQDUSDT,0.09953,27.5,NEUTRO,42.2
10:22:38,1764336158.612477,TRADOORUSDT,2.346,45.9,NEUTRO,48.8
10:22:40,1764336160.075954,TURBOUSDT,0.002461,38.9,NEUTRO,34.7
10:22:41,1764336161.520264,ARCUSDT,0.05297,57.7,NEUTRO,41.1
10:22:42,1764336162.965151,BANANAS31USDT,0.004046,27.6,NEUTRO,47.3
10:22:44,1764336164.423596,SQDUSDT,0.09927,27.5,NEUTRO,42.5
10:22:45,1764336165.86202,TRADOORUSDT,2.346,45.9,NEUTRO,49.0
10:22:47,1764336167.307382,TURBOUSDT,0.0024609,38.9,NEUTRO,35.4
10:22:48,1764336168.771082,ARCUSDT,0.05286,57.7,NEUTRO,41.2
10:22:50,1764336170.213819,BANANAS31USDT,0.004039,27.6,NEUTRO,47.4
10:22:51,1764336171.670062,SQDUSDT,0.0992,27.5,NEUTRO,42.1
10:22:53,1764336173.136452,TRADOORUSDT,2.35,45.9,NEUTRO,47.9
10:22:54,1764336174.575301,TURBOUSDT,0.0024525,38.9,NEUTRO,35.7
10:22:56,1764336176.034855,ARCUSDT,0.0529,57.7,NEUTRO,41.1
10:22:57,1764336177.503541,BANANAS31USDT,0.004039,27.6,NEUTRO,47.3
10:22:58,1764336178.982867,SQDUSDT,0.09913,27.5,NEUTRO,42.1
10:23:00,1764336180.518966,TRADOORUSDT,2.354,45.9,NEUTRO,47.9
10:23:02,1764336182.028055,TURBOUSDT,0.002451,38.9,NEUTRO,35.4
10:23:03,1764336183.480794,ARCUSDT,0.05284,57.7,NEUTRO,40.9
10:23:04,1764336184.937358,BANANAS31USDT,0.004038,27.6,NEUTRO,47.4
10:23:06,1764336186.41139,SQDUSDT,0.09807,27.5,NEUTRO,40.1
10:23:07,1764336187.863054,TRADOORUSDT,2.343,45.9,NEUTRO,48.8
10:23:09,1764336189.316621,TURBOUSDT,0.0024495,38.9,NEUTRO,34.8
10:23:10,1764336190.781108,ARCUSDT,0.05281,57.7,NEUTRO,40.9
10:23:12,1764336192.300448,BANANAS31USDT,0.004041,27.6,NEUTRO,47.4
10:23:13,1764336193.889182,SQDUSDT,0.09843,27.5,NEUTRO,39.9
10:23:15,1764336195.460241,TRADOORUSDT,2.329,45.9,NEUTRO,50.1
10:23:17,1764336197.031439,TURBOUSDT,0.0024462,38.9,NEUTRO,34.9
10:23:18,1764336198.611554,ARCUSDT,0.05309,57.7,NEUTRO,40.8
10:23:20,1764336200.189283,BANANAS31USDT,0.004042,27.6,NEUTRO,47.2
10:23:21,1764336201.679135,SQDUSDT,0.09873,27.5,NEUTRO,39.6
10:23:23,1764336203.269616,TRADOORUSDT,2.324,45.9,NEUTRO,51.7
10:23:24,1764336204.880368,TURBOUSDT,0.0024428,38.9,NEUTRO,34.5
10:23:26,1764336206.399326,ARCUSDT,0.05302,57.7,NEUTRO,40.7
10:23:27,1764336207.972597,BANANAS31USDT,0.004042,27.6,NEUTRO,47.1
10:23:29,1764336209.545416,SQDUSDT,0.09882,27.5,NEUTRO,39.5
10:23:31,1764336211.097881,TRADOORUSDT,2.319,45.9,NEUTRO,51.6
10:23:32,1764336212.646303,TURBOUSDT,0.0024379,38.9,NEUTRO,34.5
10:23:34,1764336214.196323,ARCUSDT,0.05288,57.7,NEUTRO,41.4
10:23:35,1764336215.725084,BANANAS31USDT,0.004037,27.6,NEUTRO,47.3
10:23:37,1764336217.304153,SQDUSDT,0.0986,27.5,NEUTRO,39.8
10:23:38,1764336218.902381,TRADOORUSDT,2.303,45.9,NEUTRO,48.1
10:23:40,1764336220.507004,TURBOUSDT,0.0024369,38.9,NEUTRO,34.6
10:23:42,1764336222.124182,ARCUSDT,0.05282,57.7,NEUTRO,41.1
10:23:43,1764336223.67421,BANANAS31USDT,0.004037,27.6,NEUTRO,47.4
10:23:45,1764336225.244377,SQDUSDT,0.0985,27.5,NEUTRO,39.9
10:23:46,1764336226.771337,TRADOORUSDT,2.291,45.8,NEUTRO,47.6
10:23:48,1764336228.315763,TURBOUSDT,0.0024356,38.9,NEUTRO,34.8
10:23:49,1764336229.844097,ARCUSDT,0.0529,57.7,NEUTRO,40.9
10:23:51,1764336231.369442,BANANAS31USDT,0.004038,27.6,NEUTRO,47.2
10:23:52,1764336232.81025,SQDUSDT,0.09858,27.5,NEUTRO,39.8
10:23:54,1764336234.278841,TRADOORUSDT,2.269,45.6,NEUTRO,50.7
10:23:55,1764336235.762248,TURBOUSDT,0.0024427,38.9,NEUTRO,34.3
10:23:57,1764336237.215283,ARCUSDT,0.05281,57.7,NEUTRO,41.1
10:23:58,1764336238.698325,BANANAS31USDT,0.00403,27.6,NEUTRO,46.9
10:24:00,1764336240.244196,SQDUSDT,0.09884,27.5,NEUTRO,39.6
10:24:01,1764336241.676679,TRADOORUSDT,2.27,45.4,NEUTRO,49.2
10:24:03,1764336243.112976,TURBOUSDT,0.0024389,38.9,NEUTRO,34.4
10:24:04,1764336244.595244,ARCUSDT,0.05283,57.7,NEUTRO,41.3
10:24:06,1764336246.029889,BANANAS31USDT,0.004033,27.6,NEUTRO,46.9
10:24:07,1764336247.491711,SQDUSDT,0.09895,27.5,NEUTRO,39.6
10:24:08,1764336248.938361,TRADOORUSDT,2.287,45.4,NEUTRO,46.6
10:24:10,1764336250.369988,TURBOUSDT,0.0024347,38.9,NEUTRO,34.4
10:24:11,1764336251.829557,ARCUSDT,0.05294,57.7,NEUTRO,41.2
